Makespan (s),Workflow Response time (s)
83,13439.0
83,13838.0
83,13437.0
83,13417.0
83,13395.0
83,13521.0
83,13522.0
3,4.0
83,13441.0
83,13452.0
83,13479.0
81,13353.0
3,4.0
3,4.0
3,4.0
3,4.0
83,13355.0
40,14938.0
20,14482.0
20,13929.0
40,13709.0
20,13437.0
20,13896.0
20,13875.0
20,13752.0
20,14959.0
40,13750.0
41,13856.0
41,13792.0
61,13333.0
61,14107.0
61,13565.0
61,13668.0
61,13628.0
61,13566.0
61,13854.0
61,13503.0
61,13690.0
61,13814.0
414,18070.0
206,15371.0
226,18029.0
206,14104.0
186,13897.0
206,13897.0
206,16473.0
206,15993.0
206,14103.0
206,14955.0
206,15994.0
206,14045.0
206,15373.0
270,20379.0
1440,27446.0
643,24848.0
498,17929.0
521,17036.0
622,17325.0
390,18567.0
185,20801.0
415,18959.0
172,173.0
194,195.0
498,20586.0
497,20960.0
556,22275.0
504,20520.0
1128,23343.0
931,23021.0
1340,23643.0
479,22948.0
376,21657.0
351,21250.0
890,26967.0
874,27948.0
145,13908.0
105,106.0
2,3.0
2,3.0
2,3.0
394,18465.0
431,17428.0
414,18847.0
1,2.0
1,4.0
1,5.0
1,5.0
1,5.0
1,6.0
1,6.0
1,6.0
1,6.0
415,21155.0
1,6.0
373,18819.0
1,6.0
414,18432.0
373,17849.0
353,18438.0
414,18012.0
105,111.0
333,339.0
1,7.0
414,18982.0
373,17761.0
394,17802.0
414,19490.0
414,18771.0
1,8.0
374,381.0
374,381.0
394,19434.0
2,9.0
2,9.0
2,9.0
414,18660.0
168,176.0
2,11.0
414,19020.0
414,19075.0
414,19039.0
2,12.0
2,12.0
2,12.0
2,14.0
2,15.0
22,35.0
22,35.0
22,37.0
22,38.0
22,58.0
22,58.0
22,60.0
22,61.0
22,81.0
22,81.0
22,83.0
46,108.0
2,65.0
64,127.0
85,151.0
85,167.0
84,166.0
105,189.0
84,191.0
105,214.0
85,197.0
168,296.0
168,320.0
189,356.0
168,336.0
85,259.0
460,637.0
394,17597.0
414,19771.0
168,358.0
85,277.0
85,281.0
85,283.0
478,693.0
414,17843.0
416,18018.0
414,18125.0
206,14957.0
206,16054.0
226,16322.0
186,14543.0
186,14521.0
500,760.0
125,15081.0
543,821.0
125,15704.0
561,843.0
125,14460.0
605,889.0
527,824.0
543,864.0
709,1046.0
551,891.0
583,940.0
23,382.0
